bnc_id,consecutive_id ,filename,modality,s_text,s_verb_cnt,s_aux_cnt,s_tot_obj_cnt,s_dir_obj_cnt,s_ind_obj_cnt,s_trans,s_comma_cnt,s_sub_conj_cnt,s_coord_conj_cnt,s_rel_clause_cnt,s_adv_clause_cnt,clausal_comp_cnt,s_pp_cnt,w_idx,w_tok,phr_tok,surprisal,w_surp,w_pos,w_dep,is_noun,is_bare_np,np_struct,head_pos,det_pos,head_dep,det_dep,head_text,det_text,np_sum_surp,np_mean_surp,argPos,np_num,definiteness,is_np_head
A00_0156,A00_0154,A00.xml,written,"The ACET Conference in May at the Ealing YMCA was well attended by both staff and volunteers from London , the South East , Northern Ireland , Scotland , Romania and Uganda .",1,0,0,0,0,False,4,0,3,0,0,0,4,11,attended,attended,0.2078857421875,0.2078857421875,VERB,ROOT,False,,,,,,,,,,,,,,
A00_0156,A00_0154,A00.xml,written,"The ACET Conference in May at the Ealing YMCA was well attended by both staff and volunteers from London , the South East , Northern Ireland , Scotland , Romania and Uganda .",1,0,0,0,0,False,4,0,3,0,0,0,4,12,by,by,1.3037109375,1.3037109375,ADP,agent,False,,,,,,,,,,,,,,
A00_0156,A00_0154,A00.xml,written,"The ACET Conference in May at the Ealing YMCA was well attended by both staff and volunteers from London , the South East , Northern Ireland , Scotland , Romania and Uganda .",1,0,0,0,0,False,4,0,3,0,0,0,4,13,both,both staff,3.408203125,4.046875,CCONJ,preconj,True,True,CCONJ + NOUN,NOUN,,pobj,,staff,,6.81640625,3.408203125,prep_object,sing,indef,False
A00_0156,A00_0154,A00.xml,written,"The ACET Conference in May at the Ealing YMCA was well attended by both staff and volunteers from London , the South East , Northern Ireland , Scotland , Romania and Uganda .",1,0,0,0,0,False,4,0,3,0,0,0,4,14,staff,both staff,3.408203125,2.76953125,NOUN,pobj,True,True,CCONJ + NOUN,NOUN,,pobj,,staff,,6.81640625,3.408203125,prep_object,sing,indef,True
A00_0156,A00_0154,A00.xml,written,"The ACET Conference in May at the Ealing YMCA was well attended by both staff and volunteers from London , the South East , Northern Ireland , Scotland , Romania and Uganda .",1,0,0,0,0,False,4,0,3,0,0,0,4,15,and,and,0.06597900390625,0.06597900390625,CCONJ,cc,False,,,,,,,,,,,,,,
A00_0156,A00_0154,A00.xml,written,"The ACET Conference in May at the Ealing YMCA was well attended by both staff and volunteers from London , the South East , Northern Ireland , Scotland , Romania and Uganda .",1,0,0,0,0,False,4,0,3,0,0,0,4,16,volunteers,volunteers,4.5,4.5,NOUN,conj,True,True,NOUN,NOUN,,conj,,volunteers,,4.5,4.5,non-arg,plur,indef,True
A00_0156,A00_0154,A00.xml,written,"The ACET Conference in May at the Ealing YMCA was well attended by both staff and volunteers from London , the South East , Northern Ireland , Scotland , Romania and Uganda .",1,0,0,0,0,False,4,0,3,0,0,0,4,17,from,from,2.400390625,2.400390625,ADP,prep,False,,,,,,,,,,,,,,
A00_0156,A00_0154,A00.xml,written,"The ACET Conference in May at the Ealing YMCA was well attended by both staff and volunteers from London , the South East , Northern Ireland , Scotland , Romania and Uganda .",1,0,0,0,0,False,4,0,3,0,0,0,4,18,London,London,6.02734375,6.02734375,PROPN,pobj,True,True,PROPN,PROPN,,pobj,,London,,6.02734375,6.02734375,prep_object,sing,def,True
A00_0156,A00_0154,A00.xml,written,"The ACET Conference in May at the Ealing YMCA was well attended by both staff and volunteers from London , the South East , Northern Ireland , Scotland , Romania and Uganda .",1,0,0,0,0,False,4,0,3,0,0,0,4,19,",",",",1.6337890625,1.6337890625,PUNCT,punct,False,,,,,,,,,,,,,,
A00_0156,A00_0154,A00.xml,written,"The ACET Conference in May at the Ealing YMCA was well attended by both staff and volunteers from London , the South East , Northern Ireland , Scotland , Romania and Uganda .",1,0,0,0,0,False,4,0,3,0,0,0,4,20,the,the South East,1.0078938802083333,1.8447265625,DET,det,True,False,DET + PROPN + PROPN,PROPN,DET,conj,det,East,the,3.023681640625,1.0078938802083333,non-arg,sing,def,False
A00_0156,A00_0154,A00.xml,written,"The ACET Conference in May at the Ealing YMCA was well attended by both staff and volunteers from London , the South East , Northern Ireland , Scotland , Romania and Uganda .",1,0,0,0,0,False,4,0,3,0,0,0,4,21,South,the South East,1.0078938802083333,0.403564453125,PROPN,compound,True,False,DET + PROPN + PROPN,PROPN,DET,conj,det,East,the,3.023681640625,1.0078938802083333,non-arg,sing,def,False
A00_0156,A00_0154,A00.xml,written,"The ACET Conference in May at the Ealing YMCA was well attended by both staff and volunteers from London , the South East , Northern Ireland , Scotland , Romania and Uganda .",1,0,0,0,0,False,4,0,3,0,0,0,4,22,East,the South East,1.0078938802083333,0.775390625,PROPN,conj,True,False,DET + PROPN + PROPN,PROPN,DET,conj,det,East,the,3.023681640625,1.0078938802083333,non-arg,sing,def,True
A00_0156,A00_0154,A00.xml,written,"The ACET Conference in May at the Ealing YMCA was well attended by both staff and volunteers from London , the South East , Northern Ireland , Scotland , Romania and Uganda .",1,0,0,0,0,False,4,0,3,0,0,0,4,23,",",",",1.623046875,1.623046875,PUNCT,punct,False,,,,,,,,,,,,,,
A00_0156,A00_0154,A00.xml,written,"The ACET Conference in May at the Ealing YMCA was well attended by both staff and volunteers from London , the South East , Northern Ireland , Scotland , Romania and Uganda .",1,0,0,0,0,False,4,0,3,0,0,0,4,24,Northern,Northern Ireland,2.745849609375,5.38671875,PROPN,compound,True,True,PROPN + PROPN,PROPN,,conj,,Ireland,,5.49169921875,2.745849609375,non-arg,sing,def,False
A00_0156,A00_0154,A00.xml,written,"The ACET Conference in May at the Ealing YMCA was well attended by both staff and volunteers from London , the South East , Northern Ireland , Scotland , Romania and Uganda .",1,0,0,0,0,False,4,0,3,0,0,0,4,25,Ireland,Northern Ireland,2.745849609375,0.10498046875,PROPN,conj,True,True,PROPN + PROPN,PROPN,,conj,,Ireland,,5.49169921875,2.745849609375,non-arg,sing,def,True
A00_0156,A00_0154,A00.xml,written,"The ACET Conference in May at the Ealing YMCA was well attended by both staff and volunteers from London , the South East , Northern Ireland , Scotland , Romania and Uganda .",1,0,0,0,0,False,4,0,3,0,0,0,4,26,",",",",1.3017578125,1.3017578125,PUNCT,punct,False,,,,,,,,,,,,,,
A00_0156,A00_0154,A00.xml,written,"The ACET Conference in May at the Ealing YMCA was well attended by both staff and volunteers from London , the South East , Northern Ireland , Scotland , Romania and Uganda .",1,0,0,0,0,False,4,0,3,0,0,0,4,27,Scotland,Scotland,1.6962890625,1.6962890625,PROPN,conj,True,True,PROPN,PROPN,,conj,,Scotland,,1.6962890625,1.6962890625,non-arg,sing,def,True
A00_0156,A00_0154,A00.xml,written,"The ACET Conference in May at the Ealing YMCA was well attended by both staff and volunteers from London , the South East , Northern Ireland , Scotland , Romania and Uganda .",1,0,0,0,0,False,4,0,3,0,0,0,4,28,",",",",1.2744140625,1.2744140625,PUNCT,punct,False,,,,,,,,,,,,,,
A00_0156,A00_0154,A00.xml,written,"The ACET Conference in May at the Ealing YMCA was well attended by both staff and volunteers from London , the South East , Northern Ireland , Scotland , Romania and Uganda .",1,0,0,0,0,False,4,0,3,0,0,0,4,29,Romania,Romania,8.6640625,8.6640625,PROPN,conj,True,True,PROPN,PROPN,,conj,,Romania,,8.6640625,8.6640625,non-arg,sing,def,True
A00_0156,A00_0154,A00.xml,written,"The ACET Conference in May at the Ealing YMCA was well attended by both staff and volunteers from London , the South East , Northern Ireland , Scotland , Romania and Uganda .",1,0,0,0,0,False,4,0,3,0,0,0,4,30,and,and,0.50634765625,0.50634765625,CCONJ,cc,False,,,,,,,,,,,,,,
A00_0156,A00_0154,A00.xml,written,"The ACET Conference in May at the Ealing YMCA was well attended by both staff and volunteers from London , the South East , Northern Ireland , Scotland , Romania and Uganda .",1,0,0,0,0,False,4,0,3,0,0,0,4,31,Uganda,Uganda,5.28515625,5.28515625,PROPN,conj,True,True,PROPN,PROPN,,conj,,Uganda,,5.28515625,5.28515625,non-arg,sing,def,True
A00_0156,A00_0154,A00.xml,written,"The ACET Conference in May at the Ealing YMCA was well attended by both staff and volunteers from London , the South East , Northern Ireland , Scotland , Romania and Uganda .",1,0,0,0,0,False,4,0,3,0,0,0,4,32,.,.,0.255859375,0.255859375,PUNCT,punct,False,,,,,,,,,,,,,,
A00_0157,A00_0155,A00.xml,written,"UK Director and organiser of the Conference , Peter Johnson , said , ‘ For many , the day provided a reaffirmation of the vision for ACET and a marvellous sense of unity .",2,2,1,1,0,True,4,0,2,0,0,1,5,0,UK,UK,7.2734375,7.2734375,PROPN,nmod,False,,,,,,,,,,,,,,
A00_0157,A00_0155,A00.xml,written,"UK Director and organiser of the Conference , Peter Johnson , said , ‘ For many , the day provided a reaffirmation of the vision for ACET and a marvellous sense of unity .",2,2,1,1,0,True,4,0,2,0,0,1,5,1,Director,Director,7.50390625,7.50390625,PROPN,nmod,False,,,,,,,,,,,,,,
A00_0157,A00_0155,A00.xml,written,"UK Director and organiser of the Conference , Peter Johnson , said , ‘ For many , the day provided a reaffirmation of the vision for ACET and a marvellous sense of unity .",2,2,1,1,0,True,4,0,2,0,0,1,5,2,and,and,4.66015625,4.66015625,CCONJ,cc,False,,,,,,,,,,,,,,
A00_0157,A00_0155,A00.xml,written,"UK Director and organiser of the Conference , Peter Johnson , said , ‘ For many , the day provided a reaffirmation of the vision for ACET and a marvellous sense of unity .",2,2,1,1,0,True,4,0,2,0,0,1,5,3,organiser,organiser,3.672351837158203,3.672351837158203,NOUN,conj,False,,,,,,,,,,,,,,
A00_0157,A00_0155,A00.xml,written,"UK Director and organiser of the Conference , Peter Johnson , said , ‘ For many , the day provided a reaffirmation of the vision for ACET and a marvellous sense of unity .",2,2,1,1,0,True,4,0,2,0,0,1,5,4,of,of,1.310546875,1.310546875,ADP,prep,False,,,,,,,,,,,,,,
A00_0157,A00_0155,A00.xml,written,"UK Director and organiser of the Conference , Peter Johnson , said , ‘ For many , the day provided a reaffirmation of the vision for ACET and a marvellous sense of unity .",2,2,1,1,0,True,4,0,2,0,0,1,5,5,the,the Conference,1.961181640625,0.50048828125,DET,det,True,False,DET + PROPN,PROPN,DET,pobj,det,Conference,the,3.92236328125,1.961181640625,prep_object,sing,def,False
A00_0157,A00_0155,A00.xml,written,"UK Director and organiser of the Conference , Peter Johnson , said , ‘ For many , the day provided a reaffirmation of the vision for ACET and a marvellous sense of unity .",2,2,1,1,0,True,4,0,2,0,0,1,5,6,Conference,the Conference,1.961181640625,3.421875,PROPN,pobj,True,False,DET + PROPN,PROPN,DET,pobj,det,Conference,the,3.92236328125,1.961181640625,prep_object,sing,def,True
A00_0157,A00_0155,A00.xml,written,"UK Director and organiser of the Conference , Peter Johnson , said , ‘ For many , the day provided a reaffirmation of the vision for ACET and a marvellous sense of unity .",2,2,1,1,0,True,4,0,2,0,0,1,5,7,",",",",0.82177734375,0.82177734375,PUNCT,punct,False,,,,,,,,,,,,,,
A00_0157,A00_0155,A00.xml,written,"UK Director and organiser of the Conference , Peter Johnson , said , ‘ For many , the day provided a reaffirmation of the vision for ACET and a marvellous sense of unity .",2,2,1,1,0,True,4,0,2,0,0,1,5,8,Peter,Peter,4.03125,4.03125,PROPN,compound,False,,,,,,,,,,,,,,
A00_0157,A00_0155,A00.xml,written,"UK Director and organiser of the Conference , Peter Johnson , said , ‘ For many , the day provided a reaffirmation of the vision for ACET and a marvellous sense of unity .",2,2,1,1,0,True,4,0,2,0,0,1,5,9,Johnson,Johnson,5.9140625,5.9140625,PROPN,nsubj,False,,,,,,,,,,,,,,
A00_0157,A00_0155,A00.xml,written,"UK Director and organiser of the Conference , Peter Johnson , said , ‘ For many , the day provided a reaffirmation of the vision for ACET and a marvellous sense of unity .",2,2,1,1,0,True,4,0,2,0,0,1,5,10,",",",",0.640625,0.640625,PUNCT,punct,False,,,,,,,,,,,,,,
A00_0157,A00_0155,A00.xml,written,"UK Director and organiser of the Conference , Peter Johnson , said , ‘ For many , the day provided a reaffirmation of the vision for ACET and a marvellous sense of unity .",2,2,1,1,0,True,4,0,2,0,0,1,5,11,said,said,0.76904296875,0.76904296875,VERB,ROOT,False,,,,,,,,,,,,,,
A00_0157,A00_0155,A00.xml,written,"UK Director and organiser of the Conference , Peter Johnson , said , ‘ For many , the day provided a reaffirmation of the vision for ACET and a marvellous sense of unity .",2,2,1,1,0,True,4,0,2,0,0,1,5,12,",",",",1.4970703125,1.4970703125,PUNCT,punct,False,,,,,,,,,,,,,,
A00_0157,A00_0155,A00.xml,written,"UK Director and organiser of the Conference , Peter Johnson , said , ‘ For many , the day provided a reaffirmation of the vision for ACET and a marvellous sense of unity .",2,2,1,1,0,True,4,0,2,0,0,1,5,13,‘,‘,1.8837890625,1.8837890625,PUNCT,punct,False,,,,,,,,,,,,,,
A00_0157,A00_0155,A00.xml,written,"UK Director and organiser of the Conference , Peter Johnson , said , ‘ For many , the day provided a reaffirmation of the vision for ACET and a marvellous sense of unity .",2,2,1,1,0,True,4,0,2,0,0,1,5,14,For,For,6.37890625,6.37890625,ADP,prep,False,,,,,,,,,,,,,,
A00_0157,A00_0155,A00.xml,written,"UK Director and organiser of the Conference , Peter Johnson , said , ‘ For many , the day provided a reaffirmation of the vision for ACET and a marvellous sense of unity .",2,2,1,1,0,True,4,0,2,0,0,1,5,15,many,many,2.2734375,2.2734375,ADJ,pobj,False,,,,,,,,,,,,,,
A00_0157,A00_0155,A00.xml,written,"UK Director and organiser of the Conference , Peter Johnson , said , ‘ For many , the day provided a reaffirmation of the vision for ACET and a marvellous sense of unity .",2,2,1,1,0,True,4,0,2,0,0,1,5,16,",",",",2.908203125,2.908203125,PUNCT,punct,False,,,,,,,,,,,,,,
A00_0157,A00_0155,A00.xml,written,"UK Director and organiser of the Conference , Peter Johnson , said , ‘ For many , the day provided a reaffirmation of the vision for ACET and a marvellous sense of unity .",2,2,1,1,0,True,4,0,2,0,0,1,5,17,the,the day,3.259765625,1.30859375,DET,det,True,False,DET + NOUN,NOUN,DET,nsubj,det,day,the,6.51953125,3.259765625,sbj,sing,def,False
A00_0157,A00_0155,A00.xml,written,"UK Director and organiser of the Conference , Peter Johnson , said , ‘ For many , the day provided a reaffirmation of the vision for ACET and a marvellous sense of unity .",2,2,1,1,0,True,4,0,2,0,0,1,5,18,day,the day,3.259765625,5.2109375,NOUN,nsubj,True,False,DET + NOUN,NOUN,DET,nsubj,det,day,the,6.51953125,3.259765625,sbj,sing,def,True
A00_0157,A00_0155,A00.xml,written,"UK Director and organiser of the Conference , Peter Johnson , said , ‘ For many , the day provided a reaffirmation of the vision for ACET and a marvellous sense of unity .",2,2,1,1,0,True,4,0,2,0,0,1,5,19,provided,provided,3.779296875,3.779296875,VERB,ccomp,False,,,,,,,,,,,,,,
A00_0157,A00_0155,A00.xml,written,"UK Director and organiser of the Conference , Peter Johnson , said , ‘ For many , the day provided a reaffirmation of the vision for ACET and a marvellous sense of unity .",2,2,1,1,0,True,4,0,2,0,0,1,5,20,a,a reaffirmation,1.722399393717448,0.8037109375,DET,det,True,False,DET + NOUN,NOUN,DET,dobj,det,reaffirmation,a,3.444798787434896,1.722399393717448,obj,sing,indef,False
A00_0157,A00_0155,A00.xml,written,"UK Director and organiser of the Conference , Peter Johnson , said , ‘ For many , the day provided a reaffirmation of the vision for ACET and a marvellous sense of unity .",2,2,1,1,0,True,4,0,2,0,0,1,5,21,reaffirmation,a reaffirmation,1.722399393717448,2.641087849934896,NOUN,dobj,True,False,DET + NOUN,NOUN,DET,dobj,det,reaffirmation,a,3.444798787434896,1.722399393717448,obj,sing,indef,True
A00_0157,A00_0155,A00.xml,written,"UK Director and organiser of the Conference , Peter Johnson , said , ‘ For many , the day provided a reaffirmation of the vision for ACET and a marvellous sense of unity .",2,2,1,1,0,True,4,0,2,0,0,1,5,22,of,of,0.23583984375,0.23583984375,ADP,prep,False,,,,,,,,,,,,,,
A00_0157,A00_0155,A00.xml,written,"UK Director and organiser of the Conference , Peter Johnson , said , ‘ For many , the day provided a reaffirmation of the vision for ACET and a marvellous sense of unity .",2,2,1,1,0,True,4,0,2,0,0,1,5,23,the,the vision,3.356689453125,0.72509765625,DET,det,True,False,DET + NOUN,NOUN,DET,pobj,det,vision,the,6.71337890625,3.356689453125,prep_object,sing,def,False
A00_0157,A00_0155,A00.xml,written,"UK Director and organiser of the Conference , Peter Johnson , said , ‘ For many , the day provided a reaffirmation of the vision for ACET and a marvellous sense of unity .",2,2,1,1,0,True,4,0,2,0,0,1,5,24,vision,the vision,3.356689453125,5.98828125,NOUN,pobj,True,False,DET + NOUN,NOUN,DET,pobj,det,vision,the,6.71337890625,3.356689453125,prep_object,sing,def,True
A00_0157,A00_0155,A00.xml,written,"UK Director and organiser of the Conference , Peter Johnson , said , ‘ For many , the day provided a reaffirmation of the vision for ACET and a marvellous sense of unity .",2,2,1,1,0,True,4,0,2,0,0,1,5,25,for,for,2.662109375,2.662109375,ADP,prep,False,,,,,,,,,,,,,,
A00_0157,A00_0155,A00.xml,written,"UK Director and organiser of the Conference , Peter Johnson , said , ‘ For many , the day provided a reaffirmation of the vision for ACET and a marvellous sense of unity .",2,2,1,1,0,True,4,0,2,0,0,1,5,26,ACET,ACET,1.0371532440185547,1.0371532440185547,PROPN,pobj,True,True,PROPN,PROPN,,pobj,,ACET,,1.0371532440185547,1.0371532440185547,prep_object,sing,def,True
A00_0157,A00_0155,A00.xml,written,"UK Director and organiser of the Conference , Peter Johnson , said , ‘ For many , the day provided a reaffirmation of the vision for ACET and a marvellous sense of unity .",2,2,1,1,0,True,4,0,2,0,0,1,5,27,and,and,1.4111328125,1.4111328125,CCONJ,cc,False,,,,,,,,,,,,,,
A00_0157,A00_0155,A00.xml,written,"UK Director and organiser of the Conference , Peter Johnson , said , ‘ For many , the day provided a reaffirmation of the vision for ACET and a marvellous sense of unity .",2,2,1,1,0,True,4,0,2,0,0,1,5,28,a,a marvellous sense,3.6792178683810763,1.7060546875,DET,det,True,False,DET + ADJ + NOUN,NOUN,DET,conj,det,sense,a,11.037653605143229,3.6792178683810763,non-arg,sing,indef,False
A00_0157,A00_0155,A00.xml,written,"UK Director and organiser of the Conference , Peter Johnson , said , ‘ For many , the day provided a reaffirmation of the vision for ACET and a marvellous sense of unity .",2,2,1,1,0,True,4,0,2,0,0,1,5,29,marvellous,a marvellous sense,3.6792178683810763,3.230036417643229,ADJ,amod,True,False,DET + ADJ + NOUN,NOUN,DET,conj,det,sense,a,11.037653605143229,3.6792178683810763,non-arg,sing,indef,False
A00_0157,A00_0155,A00.xml,written,"UK Director and organiser of the Conference , Peter Johnson , said , ‘ For many , the day provided a reaffirmation of the vision for ACET and a marvellous sense of unity .",2,2,1,1,0,True,4,0,2,0,0,1,5,30,sense,a marvellous sense,3.6792178683810763,6.1015625,NOUN,conj,True,False,DET + ADJ + NOUN,NOUN,DET,conj,det,sense,a,11.037653605143229,3.6792178683810763,non-arg,sing,indef,True
A00_0157,A00_0155,A00.xml,written,"UK Director and organiser of the Conference , Peter Johnson , said , ‘ For many , the day provided a reaffirmation of the vision for ACET and a marvellous sense of unity .",2,2,1,1,0,True,4,0,2,0,0,1,5,31,of,of,0.034332275390625,0.034332275390625,ADP,prep,False,,,,,,,,,,,,,,
A00_0157,A00_0155,A00.xml,written,"UK Director and organiser of the Conference , Peter Johnson , said , ‘ For many , the day provided a reaffirmation of the vision for ACET and a marvellous sense of unity .",2,2,1,1,0,True,4,0,2,0,0,1,5,32,unity,unity,3.806640625,3.806640625,NOUN,pobj,True,True,NOUN,NOUN,,pobj,,unity,,3.806640625,3.806640625,prep_object,sing,indef,True
A00_0157,A00_0155,A00.xml,written,"UK Director and organiser of the Conference , Peter Johnson , said , ‘ For many , the day provided a reaffirmation of the vision for ACET and a marvellous sense of unity .",2,2,1,1,0,True,4,0,2,0,0,1,5,33,.,.,1.4287109375,1.4287109375,PUNCT,punct,False,,,,,,,,,,,,,,
A00_0158,A00_0156,A00.xml,written,It was the first time our national and international network had gathered together in one place and made us all realise just how much the work has grown . ’,4,4,0,0,0,False,0,1,2,1,0,2,1,0,It,It,2.509765625,2.509765625,PRON,nsubj,True,True,PRON,PRON,,nsubj,,It,,2.509765625,2.509765625,sbj,sing,def,True
A00_0158,A00_0156,A00.xml,written,It was the first time our national and international network had gathered together in one place and made us all realise just how much the work has grown . ’,4,4,0,0,0,False,0,1,2,1,0,2,1,1,was,was,0.57177734375,0.57177734375,AUX,ROOT,False,,,,,,,,,,,,,,
A00_0158,A00_0156,A00.xml,written,It was the first time our national and international network had gathered together in one place and made us all realise just how much the work has grown . ’,4,4,0,0,0,False,0,1,2,1,0,2,1,2,the,the first time,1.9676106770833333,4.05859375,DET,det,True,False,DET + ADJ + NOUN,NOUN,DET,attr,det,time,the,5.90283203125,1.9676106770833333,non-arg,sing,def,False
A00_0158,A00_0156,A00.xml,written,It was the first time our national and international network had gathered together in one place and made us all realise just how much the work has grown . ’,4,4,0,0,0,False,0,1,2,1,0,2,1,3,first,the first time,1.9676106770833333,1.4140625,ADJ,amod,True,False,DET + ADJ + NOUN,NOUN,DET,attr,det,time,the,5.90283203125,1.9676106770833333,non-arg,sing,def,False
A00_0158,A00_0156,A00.xml,written,It was the first time our national and international network had gathered together in one place and made us all realise just how much the work has grown . ’,4,4,0,0,0,False,0,1,2,1,0,2,1,4,time,the first time,1.9676106770833333,0.43017578125,NOUN,attr,True,False,DET + ADJ + NOUN,NOUN,DET,attr,det,time,the,5.90283203125,1.9676106770833333,non-arg,sing,def,True
A00_0158,A00_0156,A00.xml,written,It was the first time our national and international network had gathered together in one place and made us all realise just how much the work has grown . ’,4,4,0,0,0,False,0,1,2,1,0,2,1,5,our,our national and international network,3.383740234375,4.6640625,PRON,poss,True,False,PRON + ADJ + CCONJ + ADJ + NOUN,NOUN,PRON,nsubj,poss,network,our,16.918701171875,3.383740234375,sbj,sing,def,False
A00_0158,A00_0156,A00.xml,written,It was the first time our national and international network had gathered together in one place and made us all realise just how much the work has grown . ’,4,4,0,0,0,False,0,1,2,1,0,2,1,6,national,our national and international network,3.383740234375,4.6484375,ADJ,amod,True,False,PRON + ADJ + CCONJ + ADJ + NOUN,NOUN,PRON,nsubj,poss,network,our,16.918701171875,3.383740234375,sbj,sing,def,False
A00_0158,A00_0156,A00.xml,written,It was the first time our national and international network had gathered together in one place and made us all realise just how much the work has grown . ’,4,4,0,0,0,False,0,1,2,1,0,2,1,7,and,our national and international network,3.383740234375,3.314453125,CCONJ,cc,True,False,PRON + ADJ + CCONJ + ADJ + NOUN,NOUN,PRON,nsubj,poss,network,our,16.918701171875,3.383740234375,sbj,sing,def,False
A00_0158,A00_0156,A00.xml,written,It was the first time our national and international network had gathered together in one place and made us all realise just how much the work has grown . ’,4,4,0,0,0,False,0,1,2,1,0,2,1,8,international,our national and international network,3.383740234375,0.475341796875,ADJ,conj,True,False,PRON + ADJ + CCONJ + ADJ + NOUN,NOUN,PRON,nsubj,poss,network,our,16.918701171875,3.383740234375,sbj,sing,def,False
A00_0158,A00_0156,A00.xml,written,It was the first time our national and international network had gathered together in one place and made us all realise just how much the work has grown . ’,4,4,0,0,0,False,0,1,2,1,0,2,1,9,network,our national and international network,3.383740234375,3.81640625,NOUN,nsubj,True,False,PRON + ADJ + CCONJ + ADJ + NOUN,NOUN,PRON,nsubj,poss,network,our,16.918701171875,3.383740234375,sbj,sing,def,True
A00_0158,A00_0156,A00.xml,written,It was the first time our national and international network had gathered together in one place and made us all realise just how much the work has grown . ’,4,4,0,0,0,False,0,1,2,1,0,2,1,10,had,had,1.28515625,1.28515625,AUX,aux,False,,,,,,,,,,,,,,
A00_0158,A00_0156,A00.xml,written,It was the first time our national and international network had gathered together in one place and made us all realise just how much the work has grown . ’,4,4,0,0,0,False,0,1,2,1,0,2,1,11,gathered,gathered,2.71875,2.71875,VERB,relcl,False,,,,,,,,,,,,,,
A00_0158,A00_0156,A00.xml,written,It was the first time our national and international network had gathered together in one place and made us all realise just how much the work has grown . ’,4,4,0,0,0,False,0,1,2,1,0,2,1,12,together,together,0.59375,0.59375,ADV,advmod,False,,,,,,,,,,,,,,
A00_0158,A00_0156,A00.xml,written,It was the first time our national and international network had gathered together in one place and made us all realise just how much the work has grown . ’,4,4,0,0,0,False,0,1,2,1,0,2,1,13,in,in,1.7958984375,1.7958984375,ADP,prep,False,,,,,,,,,,,,,,
A00_0158,A00_0156,A00.xml,written,It was the first time our national and international network had gathered together in one place and made us all realise just how much the work has grown . ’,4,4,0,0,0,False,0,1,2,1,0,2,1,14,one,one place,0.58856201171875,0.955078125,NUM,nummod,True,True,NUM + NOUN,NOUN,,pobj,,place,,1.1771240234375,0.58856201171875,prep_object,sing,indef,False
A00_0158,A00_0156,A00.xml,written,It was the first time our national and international network had gathered together in one place and made us all realise just how much the work has grown . ’,4,4,0,0,0,False,0,1,2,1,0,2,1,15,place,one place,0.58856201171875,0.2220458984375,NOUN,pobj,True,True,NUM + NOUN,NOUN,,pobj,,place,,1.1771240234375,0.58856201171875,prep_object,sing,indef,True
A00_0158,A00_0156,A00.xml,written,It was the first time our national and international network had gathered together in one place and made us all realise just how much the work has grown . ’,4,4,0,0,0,False,0,1,2,1,0,2,1,16,and,and,1.390625,1.390625,CCONJ,cc,False,,,,,,,,,,,,,,
A00_0158,A00_0156,A00.xml,written,It was the first time our national and international network had gathered together in one place and made us all realise just how much the work has grown . ’,4,4,0,0,0,False,0,1,2,1,0,2,1,17,made,made,5.609375,5.609375,VERB,conj,False,,,,,,,,,,,,,,
A00_0158,A00_0156,A00.xml,written,It was the first time our national and international network had gathered together in one place and made us all realise just how much the work has grown . ’,4,4,0,0,0,False,0,1,2,1,0,2,1,18,us,us,4.46484375,4.46484375,PRON,nsubj,True,True,PRON,PRON,,nsubj,,us,,4.46484375,4.46484375,sbj,plur,def,True
A00_0158,A00_0156,A00.xml,written,It was the first time our national and international network had gathered together in one place and made us all realise just how much the work has grown . ’,4,4,0,0,0,False,0,1,2,1,0,2,1,19,all,all,1.6279296875,1.6279296875,PRON,appos,True,True,PRON,PRON,,appos,,all,,1.6279296875,1.6279296875,non-arg,unmarked,def,True
A00_0158,A00_0156,A00.xml,written,It was the first time our national and international network had gathered together in one place and made us all realise just how much the work has grown . ’,4,4,0,0,0,False,0,1,2,1,0,2,1,20,realise,realise,1.3251953125,1.3251953125,VERB,ccomp,False,,,,,,,,,,,,,,
A00_0158,A00_0156,A00.xml,written,It was the first time our national and international network had gathered together in one place and made us all realise just how much the work has grown . ’,4,4,0,0,0,False,0,1,2,1,0,2,1,21,just,just,2.123046875,2.123046875,ADV,advmod,False,,,,,,,,,,,,,,
A00_0158,A00_0156,A00.xml,written,It was the first time our national and international network had gathered together in one place and made us all realise just how much the work has grown . ’,4,4,0,0,0,False,0,1,2,1,0,2,1,22,how,how,0.2349853515625,0.2349853515625,SCONJ,advmod,False,,,,,,,,,,,,,,
A00_0158,A00_0156,A00.xml,written,It was the first time our national and international network had gathered together in one place and made us all realise just how much the work has grown . ’,4,4,0,0,0,False,0,1,2,1,0,2,1,23,much,much,0.947265625,0.947265625,ADV,advmod,False,,,,,,,,,,,,,,
A00_0158,A00_0156,A00.xml,written,It was the first time our national and international network had gathered together in one place and made us all realise just how much the work has grown . ’,4,4,0,0,0,False,0,1,2,1,0,2,1,24,the,the work,2.482421875,3.283203125,DET,det,True,False,DET + NOUN,NOUN,DET,nsubj,det,work,the,4.96484375,2.482421875,sbj,sing,def,False
A00_0158,A00_0156,A00.xml,written,It was the first time our national and international network had gathered together in one place and made us all realise just how much the work has grown . ’,4,4,0,0,0,False,0,1,2,1,0,2,1,25,work,the work,2.482421875,1.681640625,NOUN,nsubj,True,False,DET + NOUN,NOUN,DET,nsubj,det,work,the,4.96484375,2.482421875,sbj,sing,def,True
