Sentence_ID ,Filename,Modality,Sentence_Text,Sent_Verb_Count,Sent_Auxiliary_Count,Sent_Subject_Count,Sent_Tot_Obj_Count,Sent_Dir_Object_Count,Sent_Ind_Object_Count,Sent_Transitive,Sent_Comma_Count,Sent_Sub_Conj_Count,Sent_Coord_Conj_Count,Sent_Relative_Clause_Count,Sent_Adv_Clause_Count,Clausal_Complement_Count,Sent_Prep_Phrase_Count,Word_Token_Index,Word_Token,Phrase_Token,Phrase_Surprisal,Word_Surprisal,Word_Lemma,Word_POS,Word_Dependency,Is_NP,NP_Is_Bare_NP,NP_Structure,NP_Head_Lemma,NP_Det_Lemma,NP_Head_POS,NP_Det_POS,NP_Head_Dependency,NP_Det_Dependency,NP_Head_Text,NP_Det_Text,NP_Sum_Surprisal,NP_Mean_Surprisal,NP_Argument,NP_Number,NP_Definiteness,Is_Head_Noun
A00_0072,A00.xml,written,ACET P O Box 1323 London W5 5TF Tel : 081 840 7879,0,0,0,0,0,0,False,0,0,0,0,0,0,0,10,081,081,12.546875,12.546875,081,NUM,nummod,False,,,,,,,,,,,,,,,,
A00_0072,A00.xml,written,ACET P O Box 1323 London W5 5TF Tel : 081 840 7879,0,0,0,0,0,0,False,0,0,0,0,0,0,0,11,840,840,10.625,10.625,840,NUM,nummod,False,,,,,,,,,,,,,,,,
A00_0072,A00.xml,written,ACET P O Box 1323 London W5 5TF Tel : 081 840 7879,0,0,0,0,0,0,False,0,0,0,0,0,0,0,12,7879,7879,20.46875,20.46875,7879,NUM,appos,False,,,,,,,,,,,,,,,,
A00_0073,A00.xml,written,"CLIFF RICHARD and Head of Salvation Army , General Eva Burrows are the first patrons of ACET .",0,1,1,0,0,0,False,1,0,1,0,0,0,2,0,CLIFF,CLIFF RICHARD,13.82421875,13.1953125,CLIFF,PROPN,compound,True,True,PROPN + PROPN,RICHARD,,PROPN,,nsubj,,RICHARD,,27.6484375,13.82421875,subject,singular,definite,False
A00_0073,A00.xml,written,"CLIFF RICHARD and Head of Salvation Army , General Eva Burrows are the first patrons of ACET .",0,1,1,0,0,0,False,1,0,1,0,0,0,2,1,RICHARD,CLIFF RICHARD,13.82421875,14.453125,RICHARD,PROPN,nsubj,True,True,PROPN + PROPN,RICHARD,,PROPN,,nsubj,,RICHARD,,27.6484375,13.82421875,subject,singular,definite,True
A00_0073,A00.xml,written,"CLIFF RICHARD and Head of Salvation Army , General Eva Burrows are the first patrons of ACET .",0,1,1,0,0,0,False,1,0,1,0,0,0,2,2,and,and,12.609375,12.609375,and,CCONJ,cc,False,,,,,,,,,,,,,,,,
A00_0073,A00.xml,written,"CLIFF RICHARD and Head of Salvation Army , General Eva Burrows are the first patrons of ACET .",0,1,1,0,0,0,False,1,0,1,0,0,0,2,3,Head,Head,14.8125,14.8125,Head,PROPN,conj,True,True,PROPN,Head,,PROPN,,conj,,Head,,14.8125,14.8125,non-arg,singular,definite,True
A00_0073,A00.xml,written,"CLIFF RICHARD and Head of Salvation Army , General Eva Burrows are the first patrons of ACET .",0,1,1,0,0,0,False,1,0,1,0,0,0,2,4,of,of,11.71875,11.71875,of,ADP,prep,False,,,,,,,,,,,,,,,,
A00_0073,A00.xml,written,"CLIFF RICHARD and Head of Salvation Army , General Eva Burrows are the first patrons of ACET .",0,1,1,0,0,0,False,1,0,1,0,0,0,2,5,Salvation,Salvation Army,10.73046875,10.4453125,Salvation,PROPN,compound,True,True,PROPN + PROPN,Army,,PROPN,,pobj,,Army,,21.4609375,10.73046875,prep_object,singular,definite,False
A00_0073,A00.xml,written,"CLIFF RICHARD and Head of Salvation Army , General Eva Burrows are the first patrons of ACET .",0,1,1,0,0,0,False,1,0,1,0,0,0,2,6,Army,Salvation Army,10.73046875,11.015625,Army,PROPN,pobj,True,True,PROPN + PROPN,Army,,PROPN,,pobj,,Army,,21.4609375,10.73046875,prep_object,singular,definite,True
A00_0073,A00.xml,written,"CLIFF RICHARD and Head of Salvation Army , General Eva Burrows are the first patrons of ACET .",0,1,1,0,0,0,False,1,0,1,0,0,0,2,7,",",",",16.03125,16.03125,",",PUNCT,punct,False,,,,,,,,,,,,,,,,
A00_0073,A00.xml,written,"CLIFF RICHARD and Head of Salvation Army , General Eva Burrows are the first patrons of ACET .",0,1,1,0,0,0,False,1,0,1,0,0,0,2,8,General,General Eva Burrows,22.369791666666668,14.3828125,General,PROPN,compound,True,True,PROPN + PROPN + PROPN,Burrows,,PROPN,,appos,,Burrows,,67.109375,22.369791666666668,non-arg,singular,definite,False
A00_0073,A00.xml,written,"CLIFF RICHARD and Head of Salvation Army , General Eva Burrows are the first patrons of ACET .",0,1,1,0,0,0,False,1,0,1,0,0,0,2,9,Eva,General Eva Burrows,22.369791666666668,31.5625,Eva,PROPN,compound,True,True,PROPN + PROPN + PROPN,Burrows,,PROPN,,appos,,Burrows,,67.109375,22.369791666666668,non-arg,singular,definite,False
A00_0073,A00.xml,written,"CLIFF RICHARD and Head of Salvation Army , General Eva Burrows are the first patrons of ACET .",0,1,1,0,0,0,False,1,0,1,0,0,0,2,10,Burrows,General Eva Burrows,22.369791666666668,21.1640625,Burrows,PROPN,appos,True,True,PROPN + PROPN + PROPN,Burrows,,PROPN,,appos,,Burrows,,67.109375,22.369791666666668,non-arg,singular,definite,True
A00_0073,A00.xml,written,"CLIFF RICHARD and Head of Salvation Army , General Eva Burrows are the first patrons of ACET .",0,1,1,0,0,0,False,1,0,1,0,0,0,2,11,are,are,12.3046875,12.3046875,be,AUX,ROOT,False,,,,,,,,,,,,,,,,
A00_0073,A00.xml,written,"CLIFF RICHARD and Head of Salvation Army , General Eva Burrows are the first patrons of ACET .",0,1,1,0,0,0,False,1,0,1,0,0,0,2,12,the,the first patrons,14.6328125,13.09375,the,DET,det,True,False,DET + ADJ + NOUN,patron,the,NOUN,DET,attr,det,patrons,the,43.8984375,14.6328125,non-arg,plural,definite,False
A00_0073,A00.xml,written,"CLIFF RICHARD and Head of Salvation Army , General Eva Burrows are the first patrons of ACET .",0,1,1,0,0,0,False,1,0,1,0,0,0,2,13,first,the first patrons,14.6328125,16.421875,first,ADJ,amod,True,False,DET + ADJ + NOUN,patron,the,NOUN,DET,attr,det,patrons,the,43.8984375,14.6328125,non-arg,plural,definite,False
A00_0073,A00.xml,written,"CLIFF RICHARD and Head of Salvation Army , General Eva Burrows are the first patrons of ACET .",0,1,1,0,0,0,False,1,0,1,0,0,0,2,14,patrons,the first patrons,14.6328125,14.3828125,patron,NOUN,attr,True,False,DET + ADJ + NOUN,patron,the,NOUN,DET,attr,det,patrons,the,43.8984375,14.6328125,non-arg,plural,definite,True
A00_0073,A00.xml,written,"CLIFF RICHARD and Head of Salvation Army , General Eva Burrows are the first patrons of ACET .",0,1,1,0,0,0,False,1,0,1,0,0,0,2,15,of,of,25.40625,25.40625,of,ADP,prep,False,,,,,,,,,,,,,,,,
A00_0073,A00.xml,written,"CLIFF RICHARD and Head of Salvation Army , General Eva Burrows are the first patrons of ACET .",0,1,1,0,0,0,False,1,0,1,0,0,0,2,16,ACET,ACET,15.18359375,15.18359375,ACET,PROPN,pobj,True,True,PROPN,ACET,,PROPN,,pobj,,ACET,,15.18359375,15.18359375,prep_object,singular,definite,True
A00_0073,A00.xml,written,"CLIFF RICHARD and Head of Salvation Army , General Eva Burrows are the first patrons of ACET .",0,1,1,0,0,0,False,1,0,1,0,0,0,2,17,.,.,,,.,PUNCT,punct,False,,,,,,,,,,,,,,,,
A00_0074,A00.xml,written,"In the charity 's Ealing offices , Cliff , with BBC newsroom South East television cameras in attendance , cut a cake to help celebrate ACET 's third birthday during June .",3,0,0,2,2,0,True,3,1,0,0,1,0,3,0,In,In,14.0,14.0,in,ADP,prep,False,,,,,,,,,,,,,,,,
A00_0074,A00.xml,written,"In the charity 's Ealing offices , Cliff , with BBC newsroom South East television cameras in attendance , cut a cake to help celebrate ACET 's third birthday during June .",3,0,0,2,2,0,True,3,1,0,0,1,0,3,1,the,the charity 's Ealing offices,13.8234375,10.46875,the,DET,det,True,False,DET + NOUN + PART + PROPN + NOUN,office,the,NOUN,DET,pobj,det,offices,the,69.1171875,13.8234375,prep_object,plural,definite,False
A00_0074,A00.xml,written,"In the charity 's Ealing offices , Cliff , with BBC newsroom South East television cameras in attendance , cut a cake to help celebrate ACET 's third birthday during June .",3,0,0,2,2,0,True,3,1,0,0,1,0,3,2,charity,the charity 's Ealing offices,13.8234375,12.7109375,charity,NOUN,poss,True,False,DET + NOUN + PART + PROPN + NOUN,office,the,NOUN,DET,pobj,det,offices,the,69.1171875,13.8234375,prep_object,plural,definite,False
A00_0074,A00.xml,written,"In the charity 's Ealing offices , Cliff , with BBC newsroom South East television cameras in attendance , cut a cake to help celebrate ACET 's third birthday during June .",3,0,0,2,2,0,True,3,1,0,0,1,0,3,3,'s,the charity 's Ealing offices,13.8234375,14.1015625,'s,PART,case,True,False,DET + NOUN + PART + PROPN + NOUN,office,the,NOUN,DET,pobj,det,offices,the,69.1171875,13.8234375,prep_object,plural,definite,False
A00_0074,A00.xml,written,"In the charity 's Ealing offices , Cliff , with BBC newsroom South East television cameras in attendance , cut a cake to help celebrate ACET 's third birthday during June .",3,0,0,2,2,0,True,3,1,0,0,1,0,3,4,Ealing,the charity 's Ealing offices,13.8234375,20.15625,Ealing,PROPN,compound,True,False,DET + NOUN + PART + PROPN + NOUN,office,the,NOUN,DET,pobj,det,offices,the,69.1171875,13.8234375,prep_object,plural,definite,False
A00_0074,A00.xml,written,"In the charity 's Ealing offices , Cliff , with BBC newsroom South East television cameras in attendance , cut a cake to help celebrate ACET 's third birthday during June .",3,0,0,2,2,0,True,3,1,0,0,1,0,3,5,offices,the charity 's Ealing offices,13.8234375,11.6796875,office,NOUN,pobj,True,False,DET + NOUN + PART + PROPN + NOUN,office,the,NOUN,DET,pobj,det,offices,the,69.1171875,13.8234375,prep_object,plural,definite,True
A00_0074,A00.xml,written,"In the charity 's Ealing offices , Cliff , with BBC newsroom South East television cameras in attendance , cut a cake to help celebrate ACET 's third birthday during June .",3,0,0,2,2,0,True,3,1,0,0,1,0,3,6,",",",",12.5703125,12.5703125,",",PUNCT,punct,False,,,,,,,,,,,,,,,,
A00_0074,A00.xml,written,"In the charity 's Ealing offices , Cliff , with BBC newsroom South East television cameras in attendance , cut a cake to help celebrate ACET 's third birthday during June .",3,0,0,2,2,0,True,3,1,0,0,1,0,3,7,Cliff,Cliff,11.1484375,11.1484375,Cliff,PROPN,det,False,,,,,,,,,,,,,,,,
A00_0074,A00.xml,written,"In the charity 's Ealing offices , Cliff , with BBC newsroom South East television cameras in attendance , cut a cake to help celebrate ACET 's third birthday during June .",3,0,0,2,2,0,True,3,1,0,0,1,0,3,8,",",",",13.109375,13.109375,",",PUNCT,punct,False,,,,,,,,,,,,,,,,
A00_0074,A00.xml,written,"In the charity 's Ealing offices , Cliff , with BBC newsroom South East television cameras in attendance , cut a cake to help celebrate ACET 's third birthday during June .",3,0,0,2,2,0,True,3,1,0,0,1,0,3,9,with,with,10.8125,10.8125,with,SCONJ,mark,False,,,,,,,,,,,,,,,,
A00_0074,A00.xml,written,"In the charity 's Ealing offices , Cliff , with BBC newsroom South East television cameras in attendance , cut a cake to help celebrate ACET 's third birthday during June .",3,0,0,2,2,0,True,3,1,0,0,1,0,3,10,BBC,BBC,11.8125,11.8125,BBC,PROPN,compound,False,,,,,,,,,,,,,,,,
A00_0074,A00.xml,written,"In the charity 's Ealing offices , Cliff , with BBC newsroom South East television cameras in attendance , cut a cake to help celebrate ACET 's third birthday during June .",3,0,0,2,2,0,True,3,1,0,0,1,0,3,11,newsroom,newsroom,15.25390625,15.25390625,newsroom,NOUN,compound,False,,,,,,,,,,,,,,,,
A00_0074,A00.xml,written,"In the charity 's Ealing offices , Cliff , with BBC newsroom South East television cameras in attendance , cut a cake to help celebrate ACET 's third birthday during June .",3,0,0,2,2,0,True,3,1,0,0,1,0,3,12,South,South,13.46875,13.46875,South,PROPN,compound,False,,,,,,,,,,,,,,,,
A00_0074,A00.xml,written,"In the charity 's Ealing offices , Cliff , with BBC newsroom South East television cameras in attendance , cut a cake to help celebrate ACET 's third birthday during June .",3,0,0,2,2,0,True,3,1,0,0,1,0,3,13,East,East,13.234375,13.234375,East,PROPN,compound,False,,,,,,,,,,,,,,,,
A00_0074,A00.xml,written,"In the charity 's Ealing offices , Cliff , with BBC newsroom South East television cameras in attendance , cut a cake to help celebrate ACET 's third birthday during June .",3,0,0,2,2,0,True,3,1,0,0,1,0,3,14,television,television,13.8203125,13.8203125,television,NOUN,compound,False,,,,,,,,,,,,,,,,
A00_0074,A00.xml,written,"In the charity 's Ealing offices , Cliff , with BBC newsroom South East television cameras in attendance , cut a cake to help celebrate ACET 's third birthday during June .",3,0,0,2,2,0,True,3,1,0,0,1,0,3,15,cameras,cameras,13.375,13.375,camera,NOUN,ROOT,False,,,,,,,,,,,,,,,,
A00_0074,A00.xml,written,"In the charity 's Ealing offices , Cliff , with BBC newsroom South East television cameras in attendance , cut a cake to help celebrate ACET 's third birthday during June .",3,0,0,2,2,0,True,3,1,0,0,1,0,3,16,in,in,24.65625,24.65625,in,ADP,prep,False,,,,,,,,,,,,,,,,
A00_0074,A00.xml,written,"In the charity 's Ealing offices , Cliff , with BBC newsroom South East television cameras in attendance , cut a cake to help celebrate ACET 's third birthday during June .",3,0,0,2,2,0,True,3,1,0,0,1,0,3,17,attendance,attendance,9.3203125,9.3203125,attendance,NOUN,pobj,True,True,NOUN,attendance,,NOUN,,pobj,,attendance,,9.3203125,9.3203125,prep_object,singular,indefinite,True
A00_0074,A00.xml,written,"In the charity 's Ealing offices , Cliff , with BBC newsroom South East television cameras in attendance , cut a cake to help celebrate ACET 's third birthday during June .",3,0,0,2,2,0,True,3,1,0,0,1,0,3,18,",",",",21.078125,21.078125,",",PUNCT,punct,False,,,,,,,,,,,,,,,,
A00_0074,A00.xml,written,"In the charity 's Ealing offices , Cliff , with BBC newsroom South East television cameras in attendance , cut a cake to help celebrate ACET 's third birthday during June .",3,0,0,2,2,0,True,3,1,0,0,1,0,3,19,cut,cut,13.2421875,13.2421875,cut,VERB,ROOT,False,,,,,,,,,,,,,,,,
A00_0074,A00.xml,written,"In the charity 's Ealing offices , Cliff , with BBC newsroom South East television cameras in attendance , cut a cake to help celebrate ACET 's third birthday during June .",3,0,0,2,2,0,True,3,1,0,0,1,0,3,20,a,a cake,14.5,13.1640625,a,DET,det,True,False,DET + NOUN,cake,a,NOUN,DET,dobj,det,cake,a,29.0,14.5,dir_object,singular,indefinite,False
A00_0074,A00.xml,written,"In the charity 's Ealing offices , Cliff , with BBC newsroom South East television cameras in attendance , cut a cake to help celebrate ACET 's third birthday during June .",3,0,0,2,2,0,True,3,1,0,0,1,0,3,21,cake,a cake,14.5,15.8359375,cake,NOUN,dobj,True,False,DET + NOUN,cake,a,NOUN,DET,dobj,det,cake,a,29.0,14.5,dir_object,singular,indefinite,True
A00_0074,A00.xml,written,"In the charity 's Ealing offices , Cliff , with BBC newsroom South East television cameras in attendance , cut a cake to help celebrate ACET 's third birthday during June .",3,0,0,2,2,0,True,3,1,0,0,1,0,3,22,to,to,11.8046875,11.8046875,to,PART,aux,False,,,,,,,,,,,,,,,,
A00_0074,A00.xml,written,"In the charity 's Ealing offices , Cliff , with BBC newsroom South East television cameras in attendance , cut a cake to help celebrate ACET 's third birthday during June .",3,0,0,2,2,0,True,3,1,0,0,1,0,3,23,help,help,15.9609375,15.9609375,help,VERB,advcl,False,,,,,,,,,,,,,,,,
A00_0074,A00.xml,written,"In the charity 's Ealing offices , Cliff , with BBC newsroom South East television cameras in attendance , cut a cake to help celebrate ACET 's third birthday during June .",3,0,0,2,2,0,True,3,1,0,0,1,0,3,24,celebrate,celebrate,29.546875,29.546875,celebrate,VERB,xcomp,False,,,,,,,,,,,,,,,,
A00_0074,A00.xml,written,"In the charity 's Ealing offices , Cliff , with BBC newsroom South East television cameras in attendance , cut a cake to help celebrate ACET 's third birthday during June .",3,0,0,2,2,0,True,3,1,0,0,1,0,3,25,ACET,ACET 's third birthday,16.3427734375,19.13671875,ACET,PROPN,poss,True,False,PROPN + PART + ADJ + NOUN,birthday,ACET,NOUN,PROPN,dobj,poss,birthday,ACET,65.37109375,16.3427734375,dir_object,singular,definite,False
A00_0074,A00.xml,written,"In the charity 's Ealing offices , Cliff , with BBC newsroom South East television cameras in attendance , cut a cake to help celebrate ACET 's third birthday during June .",3,0,0,2,2,0,True,3,1,0,0,1,0,3,26,'s,ACET 's third birthday,16.3427734375,20.390625,'s,PART,case,True,False,PROPN + PART + ADJ + NOUN,birthday,ACET,NOUN,PROPN,dobj,poss,birthday,ACET,65.37109375,16.3427734375,dir_object,singular,definite,False
A00_0074,A00.xml,written,"In the charity 's Ealing offices , Cliff , with BBC newsroom South East television cameras in attendance , cut a cake to help celebrate ACET 's third birthday during June .",3,0,0,2,2,0,True,3,1,0,0,1,0,3,27,third,ACET 's third birthday,16.3427734375,10.9453125,third,ADJ,amod,True,False,PROPN + PART + ADJ + NOUN,birthday,ACET,NOUN,PROPN,dobj,poss,birthday,ACET,65.37109375,16.3427734375,dir_object,singular,definite,False
A00_0074,A00.xml,written,"In the charity 's Ealing offices , Cliff , with BBC newsroom South East television cameras in attendance , cut a cake to help celebrate ACET 's third birthday during June .",3,0,0,2,2,0,True,3,1,0,0,1,0,3,28,birthday,ACET 's third birthday,16.3427734375,14.8984375,birthday,NOUN,dobj,True,False,PROPN + PART + ADJ + NOUN,birthday,ACET,NOUN,PROPN,dobj,poss,birthday,ACET,65.37109375,16.3427734375,dir_object,singular,definite,True
A00_0074,A00.xml,written,"In the charity 's Ealing offices , Cliff , with BBC newsroom South East television cameras in attendance , cut a cake to help celebrate ACET 's third birthday during June .",3,0,0,2,2,0,True,3,1,0,0,1,0,3,29,during,during,12.9140625,12.9140625,during,ADP,prep,False,,,,,,,,,,,,,,,,
A00_0074,A00.xml,written,"In the charity 's Ealing offices , Cliff , with BBC newsroom South East television cameras in attendance , cut a cake to help celebrate ACET 's third birthday during June .",3,0,0,2,2,0,True,3,1,0,0,1,0,3,30,June,June,8.8984375,8.8984375,June,PROPN,pobj,True,True,PROPN,June,,PROPN,,pobj,,June,,8.8984375,8.8984375,prep_object,singular,definite,True
A00_0074,A00.xml,written,"In the charity 's Ealing offices , Cliff , with BBC newsroom South East television cameras in attendance , cut a cake to help celebrate ACET 's third birthday during June .",3,0,0,2,2,0,True,3,1,0,0,1,0,3,31,.,.,,,.,PUNCT,punct,False,,,,,,,,,,,,,,,,
A00_0075,A00.xml,written,"After a short interview with the BBC , Cliff went to meet ACET client Tony Chapman at his home , together with HIV Community Nurse , Sue Lore .",2,0,1,1,1,0,True,3,0,0,0,0,0,4,0,After,After,13.359375,13.359375,after,ADP,prep,False,,,,,,,,,,,,,,,,
A00_0075,A00.xml,written,"After a short interview with the BBC , Cliff went to meet ACET client Tony Chapman at his home , together with HIV Community Nurse , Sue Lore .",2,0,1,1,1,0,True,3,0,0,0,0,0,4,1,a,a short interview,13.401041666666666,13.2421875,a,DET,det,True,False,DET + ADJ + NOUN,interview,a,NOUN,DET,pobj,det,interview,a,40.203125,13.401041666666666,prep_object,singular,indefinite,False
A00_0075,A00.xml,written,"After a short interview with the BBC , Cliff went to meet ACET client Tony Chapman at his home , together with HIV Community Nurse , Sue Lore .",2,0,1,1,1,0,True,3,0,0,0,0,0,4,2,short,a short interview,13.401041666666666,12.6015625,short,ADJ,amod,True,False,DET + ADJ + NOUN,interview,a,NOUN,DET,pobj,det,interview,a,40.203125,13.401041666666666,prep_object,singular,indefinite,False
A00_0075,A00.xml,written,"After a short interview with the BBC , Cliff went to meet ACET client Tony Chapman at his home , together with HIV Community Nurse , Sue Lore .",2,0,1,1,1,0,True,3,0,0,0,0,0,4,3,interview,a short interview,13.401041666666666,14.359375,interview,NOUN,pobj,True,False,DET + ADJ + NOUN,interview,a,NOUN,DET,pobj,det,interview,a,40.203125,13.401041666666666,prep_object,singular,indefinite,True
A00_0075,A00.xml,written,"After a short interview with the BBC , Cliff went to meet ACET client Tony Chapman at his home , together with HIV Community Nurse , Sue Lore .",2,0,1,1,1,0,True,3,0,0,0,0,0,4,4,with,with,14.0625,14.0625,with,ADP,prep,False,,,,,,,,,,,,,,,,
A00_0075,A00.xml,written,"After a short interview with the BBC , Cliff went to meet ACET client Tony Chapman at his home , together with HIV Community Nurse , Sue Lore .",2,0,1,1,1,0,True,3,0,0,0,0,0,4,5,the,the BBC,11.26953125,11.4453125,the,DET,det,True,False,DET + PROPN,BBC,the,PROPN,DET,pobj,det,BBC,the,22.5390625,11.26953125,prep_object,singular,definite,False
A00_0075,A00.xml,written,"After a short interview with the BBC , Cliff went to meet ACET client Tony Chapman at his home , together with HIV Community Nurse , Sue Lore .",2,0,1,1,1,0,True,3,0,0,0,0,0,4,6,BBC,the BBC,11.26953125,11.09375,BBC,PROPN,pobj,True,False,DET + PROPN,BBC,the,PROPN,DET,pobj,det,BBC,the,22.5390625,11.26953125,prep_object,singular,definite,True
A00_0075,A00.xml,written,"After a short interview with the BBC , Cliff went to meet ACET client Tony Chapman at his home , together with HIV Community Nurse , Sue Lore .",2,0,1,1,1,0,True,3,0,0,0,0,0,4,7,",",",",15.1484375,15.1484375,",",PUNCT,punct,False,,,,,,,,,,,,,,,,
A00_0075,A00.xml,written,"After a short interview with the BBC , Cliff went to meet ACET client Tony Chapman at his home , together with HIV Community Nurse , Sue Lore .",2,0,1,1,1,0,True,3,0,0,0,0,0,4,8,Cliff,Cliff,20.28125,20.28125,Cliff,PROPN,nsubj,True,True,PROPN,Cliff,,PROPN,,nsubj,,Cliff,,20.28125,20.28125,subject,singular,definite,True
A00_0075,A00.xml,written,"After a short interview with the BBC , Cliff went to meet ACET client Tony Chapman at his home , together with HIV Community Nurse , Sue Lore .",2,0,1,1,1,0,True,3,0,0,0,0,0,4,9,went,went,13.6171875,13.6171875,go,VERB,ROOT,False,,,,,,,,,,,,,,,,
A00_0075,A00.xml,written,"After a short interview with the BBC , Cliff went to meet ACET client Tony Chapman at his home , together with HIV Community Nurse , Sue Lore .",2,0,1,1,1,0,True,3,0,0,0,0,0,4,10,to,to,17.765625,17.765625,to,PART,aux,False,,,,,,,,,,,,,,,,
A00_0075,A00.xml,written,"After a short interview with the BBC , Cliff went to meet ACET client Tony Chapman at his home , together with HIV Community Nurse , Sue Lore .",2,0,1,1,1,0,True,3,0,0,0,0,0,4,11,meet,meet,26.984375,26.984375,meet,VERB,xcomp,False,,,,,,,,,,,,,,,,
A00_0075,A00.xml,written,"After a short interview with the BBC , Cliff went to meet ACET client Tony Chapman at his home , together with HIV Community Nurse , Sue Lore .",2,0,1,1,1,0,True,3,0,0,0,0,0,4,12,ACET,ACET client Tony Chapman,16.279296875,18.9296875,ACET,PROPN,compound,True,True,PROPN + NOUN + PROPN + PROPN,Chapman,,PROPN,,dobj,,Chapman,,65.1171875,16.279296875,dir_object,singular,definite,False
A00_0075,A00.xml,written,"After a short interview with the BBC , Cliff went to meet ACET client Tony Chapman at his home , together with HIV Community Nurse , Sue Lore .",2,0,1,1,1,0,True,3,0,0,0,0,0,4,13,client,ACET client Tony Chapman,16.279296875,15.0,client,NOUN,compound,True,True,PROPN + NOUN + PROPN + PROPN,Chapman,,PROPN,,dobj,,Chapman,,65.1171875,16.279296875,dir_object,singular,definite,False
A00_0075,A00.xml,written,"After a short interview with the BBC , Cliff went to meet ACET client Tony Chapman at his home , together with HIV Community Nurse , Sue Lore .",2,0,1,1,1,0,True,3,0,0,0,0,0,4,14,Tony,ACET client Tony Chapman,16.279296875,17.421875,Tony,PROPN,compound,True,True,PROPN + NOUN + PROPN + PROPN,Chapman,,PROPN,,dobj,,Chapman,,65.1171875,16.279296875,dir_object,singular,definite,False
A00_0075,A00.xml,written,"After a short interview with the BBC , Cliff went to meet ACET client Tony Chapman at his home , together with HIV Community Nurse , Sue Lore .",2,0,1,1,1,0,True,3,0,0,0,0,0,4,15,Chapman,ACET client Tony Chapman,16.279296875,13.765625,Chapman,PROPN,dobj,True,True,PROPN + NOUN + PROPN + PROPN,Chapman,,PROPN,,dobj,,Chapman,,65.1171875,16.279296875,dir_object,singular,definite,True
A00_0075,A00.xml,written,"After a short interview with the BBC , Cliff went to meet ACET client Tony Chapman at his home , together with HIV Community Nurse , Sue Lore .",2,0,1,1,1,0,True,3,0,0,0,0,0,4,16,at,at,13.578125,13.578125,at,ADP,prep,False,,,,,,,,,,,,,,,,
A00_0075,A00.xml,written,"After a short interview with the BBC , Cliff went to meet ACET client Tony Chapman at his home , together with HIV Community Nurse , Sue Lore .",2,0,1,1,1,0,True,3,0,0,0,0,0,4,17,his,his home,14.1796875,16.828125,his,PRON,poss,True,False,PRON + NOUN,home,his,NOUN,PRON,pobj,poss,home,his,28.359375,14.1796875,prep_object,singular,definite,False
A00_0075,A00.xml,written,"After a short interview with the BBC , Cliff went to meet ACET client Tony Chapman at his home , together with HIV Community Nurse , Sue Lore .",2,0,1,1,1,0,True,3,0,0,0,0,0,4,18,home,his home,14.1796875,11.53125,home,NOUN,pobj,True,False,PRON + NOUN,home,his,NOUN,PRON,pobj,poss,home,his,28.359375,14.1796875,prep_object,singular,definite,True
A00_0075,A00.xml,written,"After a short interview with the BBC , Cliff went to meet ACET client Tony Chapman at his home , together with HIV Community Nurse , Sue Lore .",2,0,1,1,1,0,True,3,0,0,0,0,0,4,19,",",",",13.59375,13.59375,",",PUNCT,punct,False,,,,,,,,,,,,,,,,
A00_0075,A00.xml,written,"After a short interview with the BBC , Cliff went to meet ACET client Tony Chapman at his home , together with HIV Community Nurse , Sue Lore .",2,0,1,1,1,0,True,3,0,0,0,0,0,4,20,together,together,12.5859375,12.5859375,together,ADV,advmod,False,,,,,,,,,,,,,,,,
A00_0075,A00.xml,written,"After a short interview with the BBC , Cliff went to meet ACET client Tony Chapman at his home , together with HIV Community Nurse , Sue Lore .",2,0,1,1,1,0,True,3,0,0,0,0,0,4,21,with,with,10.25,10.25,with,ADP,prep,False,,,,,,,,,,,,,,,,
A00_0075,A00.xml,written,"After a short interview with the BBC , Cliff went to meet ACET client Tony Chapman at his home , together with HIV Community Nurse , Sue Lore .",2,0,1,1,1,0,True,3,0,0,0,0,0,4,22,HIV,HIV Community Nurse,11.856770833333334,14.3671875,HIV,PROPN,compound,True,True,PROPN + PROPN + PROPN,Nurse,,PROPN,,pobj,,Nurse,,35.5703125,11.856770833333334,prep_object,singular,definite,False
A00_0075,A00.xml,written,"After a short interview with the BBC , Cliff went to meet ACET client Tony Chapman at his home , together with HIV Community Nurse , Sue Lore .",2,0,1,1,1,0,True,3,0,0,0,0,0,4,23,Community,HIV Community Nurse,11.856770833333334,9.765625,Community,PROPN,nmod,True,True,PROPN + PROPN + PROPN,Nurse,,PROPN,,pobj,,Nurse,,35.5703125,11.856770833333334,prep_object,singular,definite,False
A00_0075,A00.xml,written,"After a short interview with the BBC , Cliff went to meet ACET client Tony Chapman at his home , together with HIV Community Nurse , Sue Lore .",2,0,1,1,1,0,True,3,0,0,0,0,0,4,24,Nurse,HIV Community Nurse,11.856770833333334,11.4375,Nurse,PROPN,pobj,True,True,PROPN + PROPN + PROPN,Nurse,,PROPN,,pobj,,Nurse,,35.5703125,11.856770833333334,prep_object,singular,definite,True
A00_0075,A00.xml,written,"After a short interview with the BBC , Cliff went to meet ACET client Tony Chapman at his home , together with HIV Community Nurse , Sue Lore .",2,0,1,1,1,0,True,3,0,0,0,0,0,4,25,",",",",15.5078125,15.5078125,",",PUNCT,punct,False,,,,,,,,,,,,,,,,
